Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
3606,2022-05-26,147.24697875976562,148.4783602246162,145.10827607550698,147.1173652099955,14150454
3607,2022-05-27,145.62673950195312,148.1867191171558,144.78422508032972,148.15430913783987,8430491
3608,2022-05-30,147.927490234375,148.99684822256873,145.36752360748,145.49713716371167,9305758
3609,2022-05-31,150.9411163330078,152.3993280368111,147.89506619598055,147.9274761747127,26351545
3610,2022-06-01,148.54315185546875,151.00591453409032,147.86266101028903,150.45503722546655,10282009
3611,2022-06-02,146.1776123046875,148.67277165857428,145.52951828105424,148.67277165857428,10071898
3612,2022-06-03,146.4692840576172,147.83027919273204,145.8211898803711,146.4692840576172,16082518
3613,2022-06-06,145.69154357910156,147.40898221445048,144.88142603959477,146.46925114282533,12693293
3614,2022-06-07,145.82118225097656,146.63129993014866,144.97865459043396,145.14067812626837,9103195
3615,2022-06-08,145.529541015625,146.79331928493417,144.55739982830755,144.55739982830755,11240130
3616,2022-06-09,145.72396850585938,146.2748459019864,143.22880863951272,145.6267517452465,9468041
3617,2022-06-10,145.4647216796875,147.40900406267556,143.90930632170407,143.90930632170407,9019239
3618,2022-06-13,144.1037139892578,146.14521294915238,143.55283666624058,143.77966695389384,10186775
3619,2022-06-14,145.1406707763672,147.3117965950102,143.8768925350599,144.1037228366396,17023962
3620,2022-06-15,144.0388946533203,146.66368068498497,143.81206438545576,145.33508268169663,5898563
3621,2022-06-16,140.2151641845703,145.36752049537787,139.7615035619624,144.75182315268543,11883333
3622,2022-06-17,136.9746856689453,140.57161320526623,136.26178479463627,138.82175122049867,19675226
3623,2022-06-20,134.96560668945312,136.68305882344356,133.73422516778965,135.51648407965516,7402273
3624,2022-06-21,136.32656860351562,138.14123705562974,134.3498898388797,135.4840543250745,9459619
3625,2022-06-22,136.5210418701172,136.9098957416305,134.93320321529887,136.61825863437298,10257637
3626,2022-06-23,135.1600341796875,137.20152011199156,133.60460565252026,136.1645721557163,13114525
3627,2022-06-24,135.41925048828125,137.39594267359018,134.64154287942623,137.39594267359018,9499105
3628,2022-06-27,137.10430908203125,138.27087052479925,135.8729276822973,138.27087052479925,17545390
3629,2022-06-28,136.294189453125,137.10430704810196,135.03039809365632,135.80811889613884,6770087
3630,2022-06-29,136.81263732910156,139.34020650276452,135.09518563510585,135.516449361634,41502918
3631,2022-06-30,137.33114624023438,139.1782118394183,136.35900506324194,137.07190595593468,22260722
3632,2022-07-01,133.83143615722656,137.97924117401956,132.9889085246483,136.78026968574179,11133663
3633,2022-07-04,136.55343627929688,137.4931807366519,132.89171476896098,132.89171476896098,20178279
3634,2022-07-05,138.78933715820312,139.95589848405996,136.71542838083553,136.74783835607042,20083997
3635,2022-07-06,136.39138793945312,138.78934384263454,134.93317632277112,138.69212709775428,19203527
3636,2022-07-07,137.7523956298828,139.5346542677474,137.46074539601884,138.20605619077273,14069302
3637,2022-07-08,141.80300903320312,142.1918628963544,137.81722726850595,138.69215175697371,17142257
3638,2022-07-11,140.6688232421875,143.39081306342575,140.1179327339897,142.5806954754968,10826079
3639,2022-07-12,138.3680877685547,140.6040070976373,138.14125747488816,139.40503567210737,8503695
3640,2022-07-13,138.98377990722656,140.44199168926534,138.33568578187598,139.01618988769758,10210005
3641,2022-07-14,139.24302673339844,142.09464365595622,137.94683842182758,142.09464365595622,10898403
3642,2022-07-15,135.64608764648438,140.63640647293408,135.3220406269615,140.63640647293408,22067479
3643,2022-07-18,136.26181030273438,137.65521551843761,135.38688573931955,136.32661708789274,15155654
3644,2022-07-19,136.0997772216797,137.07191848754883,135.8405369136793,136.03497044105706,14922395
3645,2022-07-20,135.61370849609375,137.59040103869958,135.12763785632282,136.94230685233833,14181034
3646,2022-07-21,137.59039306640625,138.1736672519272,135.74331419389253,136.06736126829716,12461554
3647,2022-07-22,136.0997772216797,138.65974394759786,135.77573013305664,138.65974394759786,9272199
3648,2022-07-25,134.73875427246094,136.7478431700859,134.41470725073088,136.0997491266258,6635194
3649,2022-07-26,135.5164794921875,136.7478609721666,134.22029123652715,134.7387718129948,11451315
3650,2022-07-27,136.5210418701172,136.74787219637415,135.71092414383537,136.0349712343481,9209354
3651,2022-07-28,138.82174682617188,139.21061382303859,136.13216693939347,136.74785104191935,13192642
3652,2022-07-29,138.65972900390625,141.15490186580078,137.94682812286854,140.2475674783399,15433067
3653,2022-08-01,141.90017700195312,142.6778977186069,138.78933369185683,139.3726209329706,12136557
3654,2022-08-02,144.2657470703125,144.78422763546797,140.86325297343953,142.54829503193207,17748747
3655,2022-08-03,144.9138641357422,145.6591751216313,142.3538972554172,144.75184058165806,12406038
3656,2022-08-04,143.0991668701172,145.30267602019958,141.99739910956922,145.17306248860888,9712267
3657,2022-08-05,144.9462432861328,145.6591441353444,141.83538643529053,143.68245192181848,14099223
3658,2022-08-08,143.81207275390625,146.66368921937158,143.29359223818267,145.82116167769752,8392041
3659,2022-08-10,144.8489990234375,145.75633319804555,142.9371271293213,143.06674064619162,8585266
3660,2022-08-11,144.42776489257812,147.05255122352443,143.6824540541791,145.59433952533382,5040626
3661,2022-08-12,147.79786682128906,148.15431066990902,143.87689218791067,144.52498629686522,13279062
3662,2022-08-16,148.3163299560547,149.02923081841766,147.14976850459925,148.5431602506009,11298246
3663,2022-08-17,148.0895233154297,149.67734881638012,147.57104268607313,148.31635364620686,11225465
3664,2022-08-18,149.93655395507812,150.16338423263963,147.6034180413611,147.7330315755371,11360485
3665,2022-08-19,149.31483459472656,150.32923813101127,147.71140193672284,149.51116432029613,9829530
3666,2022-08-22,147.875,151.04913667913632,147.67867029660107,149.28208945853436,9190493
3667,2022-08-23,148.9221649169922,149.77295370877786,146.72971640680498,147.2205607034134,8903751
3668,2022-08-24,150.16561889648438,150.49284841102454,148.23497008669855,148.79125759841625,13007225
3669,2022-08-25,148.10409545898438,151.18004781581533,147.3187365722374,150.85281827508845,12124365
3670,2022-08-26,150.82008361816406,151.3109279085009,148.30041892410233,148.30041892410233,7966045
3671,2022-08-29,148.59490966796875,149.80565606038638,147.6459362030998,149.38025508061764,7517013
3672,2022-08-30,150.2637939453125,150.689194987213,149.28210537862054,149.34754862006602,7214498
3673,2022-09-01,147.97320556640625,150.59104206758994,147.25330319158175,147.28603147384854,13109081
3674,2022-09-02,146.72972106933594,149.7729584680117,146.4679480881629,148.88944136904237,6897237
3675,2022-09-05,146.20614624023438,147.6132357818878,145.09355792857698,147.2532779985569,18055474
3676,2022-09-06,147.2860107421875,149.2166595640545,146.5988234313518,146.5988234313518,14103701
3677,2022-09-07,146.86061096191406,148.5294735217634,145.97709392258167,145.97709392258167,7866745
3678,2022-09-08,146.86061096191406,148.4967585588271,146.2388668860852,147.90774276093777,7187735
3679,2022-09-09,145.87892150878906,148.00591337172676,145.61713523188843,147.9404701312524,9162027
3680,2022-09-12,146.56610107421875,147.05694536892813,145.42079771989685,146.30432810237667,8778919
3681,2022-09-13,148.43130493164062,148.88942090071885,146.46792795273004,146.79515744921514,11278383
3682,2022-09-14,152.1944580078125,152.6198457399988,147.05694379291046,147.25328683469144,25072958
3683,2022-09-15,155.4994659423828,155.92486698330222,152.06355596688508,152.78345825113155,23606369
3684,2022-09-16,154.22328186035156,156.05575925964794,152.75074895904012,156.02304429528775,29399642
3685,2022-09-19,152.58714294433594,155.826710187035,151.60545428715386,154.41962044873975,13920046
3686,2022-09-20,152.29261779785156,154.6159527847455,151.8999450252085,153.14341990108124,20162973
3687,2022-09-21,148.59490966796875,153.37245200575217,146.7951475585637,153.0452225313149,14468837
3688,2022-09-22,144.04644775390625,148.16954548166422,143.42471692408776,146.59884095132762,26264530
3689,2022-09-23,132.56069946289062,143.81739094831542,129.64834840348954,142.8684305547494,87162722
3690,2022-09-26,131.44808959960938,137.01099118901533,121.95843394709335,130.8918021036693,167547134
3691,2022-09-27,134.06593322753906,136.06203864856678,131.70988331936113,134.68767731171326,54127095
3692,2022-09-28,135.93116760253906,137.69821539369522,132.56071344673475,134.2950196375831,52877873
3693,2022-09-29,136.1274871826172,138.81076671888914,134.85129731628172,136.7492179759593,36761869
3694,2022-09-30,138.876220703125,143.13020500656197,135.4730385863774,135.4730385863774,62897614
3695,2022-10-03,137.95997619628906,140.47964093295914,136.78194455355836,139.3997808129566,11740863
3696,2022-10-04,136.42198181152344,138.97437473519258,136.12748056898607,138.81075997489333,19179333
3697,2022-10-06,135.014892578125,138.02540121594754,134.55676330421596,136.6837549841452,20692745
3698,2022-10-07,137.0437469482422,137.27280498485828,133.50966491971914,133.50966491971914,14282850
3699,2022-10-10,136.74920654296875,138.7125835977996,135.83297456938325,136.0947475246918,16834226
3700,2022-10-11,136.35653686523438,138.3853572045737,135.17851859481306,137.43639693270626,17807162
3701,2022-10-12,141.0686492919922,141.33042225208158,137.01099531556682,137.73089758581878,35288330
3702,2022-10-13,140.02149963378906,142.2139479656944,139.56338365354168,140.67595864271541,16436903
3703,2022-10-14,139.17071533203125,142.67206847800932,138.45081306234465,142.67206847800932,23365190
3704,2022-10-17,138.64715576171875,140.67597628076476,138.09086819738417,138.71259900781618,9520537
3705,2022-10-18,138.97438049316406,140.70869968719302,138.45082122751634,139.3670532711508,13256574
3706,2022-10-19,139.98880004882812,141.95217729126608,139.36705593305365,139.3997842130959,11595367
3707,2022-10-20,142.34486389160156,142.67209346376615,138.97439663530508,139.10529645317416,16371066
3708,2022-10-21,142.21395874023438,143.26109057084972,140.05423852114978,140.93775558713762,11634491
3709,2022-10-24,143.2283477783203,144.1445930303902,143.06473303027218,143.8500918099045,1132859
3710,2022-10-25,142.9993133544922,143.58832920751158,140.21786217940482,143.2283713764985,20622687
3711,2022-10-27,146.53338623046875,147.1551170116093,142.2466740604882,143.5228772167819,24298489
3712,2022-10-28,148.43130493164062,149.87110939017413,146.0752419049461,146.46792795273004,11669879
3713,2022-10-31,149.31483459472656,150.6891959337273,148.36586098529494,149.18393479601008,11755682
3714,2022-11-01,153.8960418701172,154.38688613720348,150.39468876123567,150.95097626759954,15220278
3715,2022-11-02,152.685302734375,154.81229466140977,152.39078817086036,153.89604932214792,12884449
3716,2022-11-03,149.2493896484375,152.88162933753034,148.36585929095236,152.4889565758721,9358215
3717,2022-11-04,148.00592041015625,150.16562733853453,147.25328982140167,149.21666701902035,8059667
3718,2022-11-07,149.2166748046875,151.76906795776858,148.1695429076555,148.7585587606749,14862038
3719,2022-11-09,143.1629180908203,151.18004150390624,142.7048020789311,151.18004150390624,22831150
3720,2022-11-10,140.64324951171875,144.07915945101968,139.72700419823786,141.36315178838117,16217631
3721,2022-11-11,140.08697509765625,142.57391167829755,139.7597455490189,141.36316501134021,12123886
3722,2022-11-14,141.6282196044922,143.202980646326,140.89109886506662,141.36017198102786,18460862
3723,2022-11-15,144.74424743652344,145.07930356484871,140.48903733348607,140.72357389662,15258103
3724,2022-11-16,145.48135375976562,145.71589029963255,143.03544153894237,144.71072201437372,9825807
3725,2022-11-17,146.2854766845703,147.72620679083977,144.9117414280511,145.34731701915223,9449665
3726,2022-11-18,146.31900024414062,146.62055892267287,145.3138319159691,146.31900024414062,5828998
3727,2022-11-21,146.78807067871094,147.08961569029304,145.07927925716834,145.74939140154325,4712051
3728,2022-11-22,145.950439453125,146.88858560603725,145.34733575949048,146.4195125295811,4366445
3729,2022-11-23,144.1746368408203,146.62054900054446,143.57153315803714,146.25198185176944,13510578
3730,2022-11-24,147.92727661132812,148.0948046709106,144.14113973807045,144.34217886295676,7622243
3731,2022-11-25,147.8267364501953,148.02777554706816,145.14628787037867,147.92725599863175,10989671
3732,2022-11-28,148.29583740234375,148.89892748406504,146.8550934253553,146.8550934253553,4526153
3733,2022-11-29,146.98912048339844,148.9324487505949,146.45303885920308,148.29584756140392,6476054
3734,2022-11-30,150.10511779785156,150.74171887083986,145.8499084798289,146.98909365258683,17317951
3735,2022-12-01,148.69790649414062,150.67473211832868,147.7597466458858,150.10513944978874,13241961
3736,2022-12-02,147.2906951904297,148.4298806949714,146.4530547801872,146.4530547801872,12880949
3737,2022-12-05,148.69790649414062,148.93244304783727,145.54837083453288,147.22365140874928,16477957
3738,2022-12-06,149.7700958251953,150.20567153751054,147.02263818104666,148.4633823217189,11299945
3739,2022-12-07,148.12831115722656,150.17214524087214,147.72623291988307,149.33450496885314,5813973
3740,2022-12-08,145.950439453125,148.66438562427942,145.34733575949048,148.6308881950853,11176439
3741,2022-12-09,145.54837036132812,146.72106675946694,144.54320202006627,146.3525132144185,6020031
3742,2022-12-12,144.44268798828125,146.08445740017143,143.8060732277872,144.74423302035336,8194429
3743,2022-12-13,144.94528198242188,145.28033810014963,142.76741721719134,144.44269780583022,8235450
3744,2022-12-14,146.88858032226562,147.79324264690922,144.9452659610218,144.9452659610218,10055353
3745,2022-12-15,144.97877502441406,147.69273494922248,144.67722998097665,147.0896312288797,5385778
3746,2022-12-16,142.86790466308594,146.21846540690566,142.4658401005209,144.07411198424768,11166617
3747,2022-12-19,146.68756103515625,146.8885865119627,143.06895248449885,143.43751964217844,7758862
3748,2022-12-20,145.6154022216797,146.6875791306475,143.33701776920495,146.6875791306475,6541929
3749,2022-12-21,144.77774047851562,146.25198180622243,143.30348551734173,145.44785265174,7005861
3750,2022-12-22,144.07412719726562,145.41435163630996,142.63338319859938,144.8112479120464,6961415
3751,2022-12-23,141.56121826171875,144.27517843207664,141.025122987695,143.00196238137207,4554651
3752,2022-12-26,141.96327209472656,143.5715441609123,141.36016836572338,141.72873554274426,6864331
3753,2022-12-27,142.49937438964844,144.20815246745823,141.92978169704517,142.7003998869661,13115851
3754,2022-12-28,144.57672119140625,146.35252142056692,142.3988563298903,142.3988563298903,16815549
3755,2022-12-29,144.57672119140625,145.07930539021763,143.06896859497212,143.4375357941547,22536873
3756,2022-12-30,143.20297241210938,145.24682008585097,142.90142737396872,144.7777469968616,4643134
3757,2023-01-02,144.10763549804688,144.40918053766185,142.73390002098364,143.77257939471124,5959394
3758,2023-01-03,144.47618103027344,144.87824560531558,143.63854081832443,144.2416444976211,2873110
3759,2023-01-04,141.42718505859375,144.34217039767918,141.0586178957404,144.34217039767918,9954542
3760,2023-01-05,139.91944885253906,141.99679418397437,138.44519366346267,141.99679418397437,21273509
3761,2023-01-06,139.4503631591797,140.92461835967893,139.08180958415682,139.4838742266678,11510471
3762,2023-01-09,140.12046813964844,142.0302853171588,136.87042646795976,140.18747663766362,52485126
3763,2023-01-10,141.92979431152344,142.36535641115816,140.05347436898163,140.65657818147506,17248326
3764,2023-01-11,142.03028869628906,142.7674230923996,140.79058373637326,142.19781676204713,9164361
3765,2023-01-12,143.06895446777344,143.3370020740319,141.66172157675115,143.1024655311061,21179555
3766,2023-01-13,143.40402221679688,144.30867103212498,142.9349490928397,143.13597458876333,6560245
3767,2023-01-16,144.50970458984375,144.67723264672196,142.5328653385999,144.07412891526675,8362194
3768,2023-01-17,146.35250854492188,146.55353402667947,144.0071158234759,144.50969997807147,13000571
3769,2023-01-18,146.98912048339844,147.52521574106254,145.01229478351596,146.28551079536663,11171369
3770,2023-01-19,147.92727661132812,148.26233273049309,146.52004363752897,146.62056319997214,11586815
3771,2023-01-20,149.6025390625,150.03811469127902,148.09478670912654,148.09478670912654,10112645
3772,2023-01-23,150.84225463867188,152.9866218750349,149.80358890086572,150.10513393976834,14393610
3773,2023-01-24,148.06129455566406,151.84743145321605,147.75974949986806,151.61289489498932,6150893
3774,2023-01-25,147.0226287841797,148.26233370655777,145.95045192248696,147.89376651966256,5790331
3775,2023-01-27,146.92210388183594,148.39634530890504,145.4143513904602,146.9556149461426,10458603
3776,2023-01-30,141.96327209472656,146.6540576682453,141.09213438258251,146.0844650038688,24288177
3777,2023-01-31,145.17984008789062,147.55873069678717,142.16433458073445,142.46587967806192,20997546
3778,2023-02-01,145.11280822753906,150.77525109297693,143.13596897757247,150.77525109297693,20246369
3779,2023-02-02,142.53286743164062,145.48136400268842,141.62821863790748,144.7442432682936,12820663
3780,2023-02-03,143.97360229492188,144.17464140670535,140.99160848209436,142.86791444704772,10815686
3781,2023-02-06,145.4478759765625,145.64890148068713,142.7674268538134,143.03546085931288,6948201
3782,2023-02-07,145.31382751464844,146.21847625590885,144.14113116730073,146.08445926959902,10035526
3783,2023-02-08,145.41671752929688,146.27412742038942,144.35352368224648,145.999753464192,12432719
3784,2023-02-09,145.999755859375,146.75427378486677,145.41671991491495,145.41671991491495,7011082
3785,2023-02-10,146.857177734375,147.09724973633905,145.31383977929698,145.34814176039492,10892159
3786,2023-02-13,148.1604461669922,148.5034101627491,146.7885901839645,146.85718019206772,7710133
3787,2023-02-14,147.47450256347656,148.88066037931705,145.9311647459518,148.88066037931705,6010681
3788,2023-02-15,147.13156127929688,147.6117053144288,146.1026692423787,146.27415124853175,8107497
3789,2023-02-16,147.20013427734375,148.7777741337048,146.7885803011921,148.7777741337048,3963115
3790,2023-02-17,146.65139770507812,148.09184357379758,146.10264977640426,146.78857770962682,6491149
3791,2023-02-20,148.02325439453125,148.84636233687897,146.92575853108147,147.88606043398022,6841917
3792,2023-02-21,148.98355102539062,150.0467449718588,148.1947450160166,149.22363698153794,6701434
3793,2023-02-22,147.23443603515625,149.0521478786006,146.10265213601244,148.16043596891402,9128659
3794,2023-02-23,146.2741241455078,148.0918358649757,145.82826822107398,147.47449796616263,10345874
3795,2023-02-24,147.50880432128906,147.74887630149775,145.6910925478703,145.6910925478703,9808830
3796,2023-02-27,150.3553924560547,150.86983838912317,147.1658388352213,148.46909070147024,17763618
3797,2023-02-28,152.44747924804688,152.96192518476695,150.04673154335322,151.3156953962149,36559278
3798,2023-03-01,150.14962768554688,152.44748347557055,149.12073578357453,151.9673395034126,12896085
3799,2023-03-02,151.1442108154297,151.5900667439597,148.0232472261974,149.53228303250324,79708558
3800,2023-03-03,152.34458923339844,154.64244498931993,151.1785173438978,151.1785173438978,9951869
3801,2023-03-06,155.8085174560547,156.9403012252985,152.96191402287727,153.6478418884507,15659957
3802,2023-03-08,156.4258575439453,156.63162753339188,154.81391587280288,155.67132571692616,11591495
3803,2023-03-09,154.8825225830078,158.0720760957622,154.67673863465785,157.07748624096075,13941653
3804,2023-03-10,155.39697265625,156.4944545145893,152.4474770789266,152.4474770789266,9605434
3805,2023-03-13,155.0883026123047,157.7977263164667,154.60815864206813,156.42587045265998,13209653
3806,2023-03-14,154.47096252441406,156.2200843084263,153.64785459972555,154.43667450144164,9583405
3807,2023-03-15,156.5973358154297,157.79770956886085,154.8139122175701,155.43125008181087,12228069
3808,2023-03-16,159.2381591796875,159.7526050866075,156.63162766919746,157.38614554163246,18437817
3809,2023-03-17,157.55764770507812,160.50714353155752,156.59735971993615,160.47284155127096,33711025
3810,2023-03-20,156.04861450195312,157.35188044708346,154.5395785372172,154.5395785372172,9281411
3811,2023-03-21,153.06480407714844,156.18576745328534,152.58464620411647,155.87710549973747,11272787
3812,2023-03-22,153.7164306640625,154.12798458909282,151.45287709877664,152.9619128089672,7589846
3813,2023-03-23,152.37889099121094,153.99081882033136,151.7615530690348,153.6478548585934,17091298
3814,2023-03-24,152.5503692626953,153.81933309922192,151.45288740286796,152.9619232157257,10371666
3815,2023-03-27,150.97271728515625,155.19117636184058,150.59546534007129,152.89332085095594,19983733
3816,2023-03-28,152.34458923339844,153.0305171578669,150.01243149915777,151.76155328864812,8689166
3817,2023-03-29,152.5846710205078,153.44208098118776,151.28141904446647,152.3445990225655,19743258
3818,2023-03-31,154.81393432617188,155.53416426318006,152.96193442420795,153.6478623812672,10202058
3819,2023-04-03,154.0594024658203,155.94570417755847,153.54495654443718,155.94570417755847,7643214
3820,2023-04-05,154.77963256835938,155.43125848765294,153.442064797628,155.43125848765294,12019382
3821,2023-04-06,154.50526428222656,155.98001210415916,154.09371032046937,155.84281814674722,4282875
3822,2023-04-10,157.11178588867188,157.35185785469602,154.3337724033168,154.47095239669108,4145643
3823,2023-04-11,158.6894073486328,159.13526324791812,156.70021376698622,157.00888967660129,5106602
3824,2023-04-12,155.9114227294922,158.82661640690722,155.73994074846777,158.7237244272447,9118795
3825,2023-04-13,158.58653259277344,158.8952085358942,155.70564085508357,155.91142481716406,11428621
3826,2023-04-17,162.32484436035156,164.55411009075613,159.34106071224255,159.54683071421329,21815047
3827,2023-04-18,157.96920776367188,162.90788327453026,157.52335181839896,162.49632930783199,13482833
3828,2023-04-19,157.7291259765625,158.72372987377707,156.83742801778095,157.07750000840522,8264190
3829,2023-04-20,158.38075256347656,159.7526083432291,157.52334270113124,158.3464505868873,7308750
3830,2023-04-21,158.8266143798828,159.37534833901412,157.4890465718195,158.9980963587187,5030650
3831,2023-04-24,159.10096740722656,159.34105333126334,157.7291116366784,158.4493414983116,5725067
3832,2023-04-25,159.75262451171875,160.43855247101746,158.20928660329665,158.65514256788882,8338703
3833,2023-04-26,163.45664978027344,164.27975780723204,159.13529775063816,160.54145574820356,13581018
3834,2023-04-27,161.8446807861328,163.45662249902196,160.16416303022382,163.25083854900757,9794457
3835,2023-04-28,162.73638916015625,163.21653309296968,159.8897856735779,162.53060521452855,10585487
3836,2023-05-02,164.69129943847656,165.411529374346,163.42233551097138,163.730997509064,6732907
3837,2023-05-03,164.4169158935547,165.99455568255064,163.7995919333068,164.62269985046345,4789217
3838,2023-05-04,163.8338623046875,165.1028260216036,161.15874092928422,164.38261016049657,9189783
3839,2023-05-05,165.3429412841797,165.65160328584608,163.38803542282542,163.79960336536746,3896441
3840,2023-05-08,167.880859375,168.90975126085291,165.37721966171006,165.8916656046365,8758321
3841,2023-05-09,166.95484924316406,169.35559682978035,166.4746913526977,167.40070515744048,9166941
3842,2023-05-10,169.87005615234375,170.0758261600132,167.77797036531373,168.15523631223377,9689409
3843,2023-05-11,170.48739624023438,170.93323824010528,169.14982837490234,169.90434632303746,12616726
3844,2023-05-12,165.8230743408203,171.2076057114082,165.41152038066033,170.69315977239842,13853807
3845,2023-05-15,166.8519744873047,168.4982043647639,166.2346365388525,166.95486647125338,12187763
3846,2023-05-16,165.03427124023438,167.74369516792393,164.62271723818705,167.0577671794315,11418509
3847,2023-05-17,163.79959106445312,165.92596480186137,162.87357721851484,165.24003688945618,11560929
3848,2023-05-18,161.63894653320312,165.308658781495,160.9187165041331,165.308658781495,14497723
3849,2023-05-19,160.30136108398438,162.90789295333383,159.1352891165198,161.6389289992717,10071694
3850,2023-05-22,160.74720764160156,163.93677530788656,159.58113574242785,160.98727962610914,12566129
3851,2023-05-23,160.57571411132812,162.25624579250547,160.0612682007054,160.5414260904297,12458561
3852,2023-05-24,161.74180603027344,163.1479498662851,161.09016614557038,163.11366184408325,8877971
3853,2023-05-25,163.21653747558594,164.82847919739643,162.08476760995904,163.0450555013711,12502747
3854,2023-05-26,162.7707061767578,163.1822601508038,161.05588632219963,163.14795817161678,6811801
3855,2023-05-29,160.85008239746094,163.49090185472986,160.5757084637311,163.38800988517642,13638297
3856,2023-05-30,161.26165771484375,161.8104056551052,160.30135579700612,161.8104056551052,9469926
3857,2023-05-31,160.4042510986328,161.33025105614612,157.76343123637628,161.19307104586272,48104157
3858,2023-06-01,159.82119750976562,160.57571539365674,157.79771582725243,159.7868955333548,8804790
3859,2023-06-02,160.91868591308594,161.2616498702559,159.88979404157615,160.50713195552984,6617781
3860,2023-06-05,161.60464477539062,163.25087487611407,161.05591071197733,162.18768082318553,27428302
3861,2023-06-06,161.39883422851562,162.56490603145605,160.8157843718071,162.18764011890798,6898603
3862,2023-06-07,164.07395935058594,164.65700926976433,161.98188748524873,162.3591394829785,11153571
3863,2023-06-08,165.75448608398438,168.3610038292482,164.10825627078444,164.10825627078444,19300834
3864,2023-06-09,167.98374938964844,168.39530334812758,165.85737564147348,167.05774949426052,11037141
3865,2023-06-12,165.75448608398438,169.0469317551449,165.44581014418725,168.05234184469043,8188909
3866,2023-06-13,166.16603088378906,166.98913876737183,165.61728299124147,165.99454891177277,6443218
3867,2023-06-14,169.08123779296875,169.56138177052836,166.06315205551488,166.06315205551488,10297426
3868,2023-06-15,169.0469512939453,169.38991529653416,167.2292532444172,169.38991529653416,9732749
3869,2023-06-16,169.0469512939453,169.66428928965342,167.7093972659452,169.01266326683103,9702361
3870,2023-06-19,166.74908447265625,170.31591824181535,166.2689404822118,169.04694035019486,10431647
3871,2023-06-20,170.6245574951172,171.27618338888266,167.19491814848166,167.26350814436674,13426365
3872,2023-06-21,177.1065673828125,177.68961722639938,170.62455470573505,170.65885668073594,31172093
3873,2023-06-22,173.91705322265625,176.96942729743415,173.3340032475997,176.96942729743415,7430965
3874,2023-06-23,171.55055236816406,174.67152966547076,171.17330042408338,173.95129984140374,5593393
3875,2023-06-26,170.45309448242188,171.65346838722766,169.52709454690537,171.48198640082683,7305362
3876,2023-06-27,171.17332458496094,171.51628855811836,169.8700586959148,170.17872068966057,11142907
3877,2023-06-28,171.58486938476562,173.1967971813462,169.04692774599454,172.03072531707235,17808717
3878,2023-06-30,175.01449584960938,178.13545923196904,172.3050724359754,175.94049566733722,17659979
3879,2023-07-03,171.824951171875,174.8773249618942,171.13902322308508,174.6029649465701,12467239
3880,2023-07-04,171.20761108398438,173.19680490162523,170.93323711685466,173.19680490162523,8637967
3881,2023-07-05,173.71124267578125,174.19138662921594,171.13901302115468,171.27619302063914,5340907
3882,2023-07-06,180.1932373046875,180.8105751494012,174.50004462735308,178.30693575181863,16705046
3883,2023-07-07,175.22030639648438,180.090406482376,174.70586038362887,180.090406482376,13149183
3884,2023-07-10,171.48196411132812,175.87190518362573,170.45307232666016,175.2202653468599,15319047
3885,2023-07-11,173.88275146484375,175.18601748186123,171.51630539978555,172.8538594443417,7486045
3886,2023-07-12,172.88812255859375,174.74012219703633,172.27078469403355,174.22567630244248,9390877
3887,2023-07-13,166.74908447265625,172.9910261246346,165.78878253652724,172.68236412438316,30591450
3888,2023-07-14,164.65699768066406,167.6407812492446,162.35912805560983,166.68047939992564,72085831
3889,2023-07-17,165.3086395263672,168.01804940538793,164.07396360755968,166.33753147362674,11474161
3890,2023-07-18,165.41152954101562,167.16063745736952,164.3483356260876,165.30863755646774,14940593
3891,2023-07-19,166.8519744873047,168.8754563655892,164.99997459718801,165.30863659379415,22954874
3892,2023-07-20,167.5378875732422,168.63536940908162,166.20033376631895,167.33210362360538,10249082
3893,2023-07-21,167.43499755859375,168.9440473113733,166.1317317578601,166.85196163478204,18466409
3894,2023-07-24,169.7328643798828,170.21302231444668,166.5775986244563,167.40072053146307,14825562
3895,2023-07-25,172.2707977294922,172.5108697074209,170.21301399540764,170.7617479513534,10500017
3896,2023-07-26,172.16790771484375,175.3574753300909,171.48197979566112,174.15710147152126,12898171
3897,2023-07-27,171.9621124267578,173.81412605966906,171.27618455276956,172.85382424503786,10836773
3898,2023-07-28,177.1065673828125,179.13006293739016,171.5505545231407,172.71664025507644,17518458
3899,2023-07-31,182.4911346435547,183.1427606066886,177.75822905031143,179.71312089495285,24269734
3900,2023-08-01,172.71665954589844,179.71311889799955,171.82494764865987,179.71311889799955,31395702
3901,2023-08-02,170.48739624023438,174.08851794997176,169.14982837490234,173.47118000868312,20825405
3902,2023-08-03,170.5902862548828,171.89355223246196,168.80687626436222,170.7960702348524,10882019
3903,2023-08-04,169.66427612304688,170.83036201450074,169.1498301590866,170.11013208286042,7406390
3904,2023-08-07,170.07582092285156,170.76174883777372,168.73826707084905,170.65887081472673,6345966
3905,2023-08-08,168.88699340820312,171.5094622499454,168.292569982969,171.5094622499454,15171726
3906,2023-08-09,168.08274841308594,170.28562484493617,167.66315628982935,169.9359623709219,18442141
3907,2023-08-10,169.09677124023438,169.69119457629827,167.87295263100796,168.22261509078695,9962450
3908,2023-08-11,170.8450927734375,172.2087707491626,169.796105337402,171.68427703114483,23866073
